Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,Dim,Poss,NONE,NONE,ObvPl,ningiigoonyensiminaani',ni<<giigoonhy1>>ensiminaani',JDN-2010-Nouns,ningiigoonyensiminaanin,ni<<giigoonhy1>>ensiminaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,Dim,Poss,NONE,NONE,ObvPl,gigiigoonyensiminaani',gi<<giigoonhy1>>ensiminaani',JDN-2010-Nouns,gigiigoonyensiminaanin,gi<<giigoonhy1>>ensiminaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,gigiigoonyensima',gi<<giigoonhy1>>ensima',JDN-2010-Nouns,gigiigoonyensiman,gi<<giigoonhy1>>ensiman,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,gigiigoonyensimiwaa',gi<<giigoonhy1>>ensimiwaa',JDN-2010-Nouns,gigiigoonyensimiwaan,gi<<giigoonhy1>>ensimiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,ogiigoonyensima',o<<giigoonhy1>>ensima',JDN-2010-Nouns,ogiigoonyensiman,o<<giigoonhy1>>ensiman,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,Dim,Poss,NONE,NONE,ObvPl,ogiigoonyensimiwaa',o<<giigoonhy1>>ensimiwaa',JDN-2010-Nouns,ogiigoonyensimiwaan,o<<giigoonhy1>>ensimiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,Dim,Poss,NONE,NONE,ObvPl,ogiigoonyensimini,o<<giigoonhy1>>ensiminiw1,JDN-2010-Nouns,ogiigoonyensimini,o<<giigoonhy1>>ensiminiw1,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,Dim,Poss,NONE,NONE,ObvPl,ogiigoonyensimini,o<<giigoonhy1>>ensiminiw1,GUESS,ogiigoonyensimini,o<<giigoonhy1>>ensiminiw1,GUESS,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,NONE,NONE,Pej,NONE,ObvPl,ningiigoonyisha',ni<<giigoonhy1>>isha',JDN-2010-Nouns,ningiigoonyishan,ni<<giigoonhy1>>ishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,NONE,NONE,Pej,NONE,ObvPl,ningiigoonyishinaani',ni<<giigoonhy1>>ishinaani',JDN-2010-Nouns,ningiigoonyishinaanin,ni<<giigoonhy1>>ishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,NONE,NONE,Pej,NONE,ObvPl,gigiigoonyishinaani',gi<<giigoonhy1>>ishinaani',JDN-2010-Nouns,gigiigoonyishinaanin,gi<<giigoonhy1>>ishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,NONE,NONE,Pej,NONE,ObvPl,gigiigoonyisha',gi<<giigoonhy1>>isha',JDN-2010-Nouns,gigiigoonyishan,gi<<giigoonhy1>>ishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,NONE,NONE,Pej,NONE,ObvPl,gigiigoonyishiwaa',gi<<giigoonhy1>>ishiwaa',JDN-2010-Nouns,gigiigoonyishiwaan,gi<<giigoonhy1>>ishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,NONE,NONE,Pej,NONE,ObvPl,ogiigoonyisha',o<<giigoonhy1>>isha',JDN-2010-Nouns,ogiigoonyishan,o<<giigoonhy1>>ishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,NONE,NONE,Pej,NONE,ObvPl,ogiigoonyishiwaa',o<<giigoonhy1>>ishiwaa',JDN-2010-Nouns,ogiigoonyishiwaan,o<<giigoonhy1>>ishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,NONE,NONE,Pej,NONE,ObvPl,ogiigoonyishini,o<<giigoonhy1>>ishiniw1,JDN-2010-Nouns,ogiigoonyishini,o<<giigoonhy1>>ishiniw1,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,NONE,NONE,Pej,NONE,ObvPl,ogiigoonyishini,o<<giigoonhy1>>ishiniw1,GUESS,ogiigoonyishini,o<<giigoonhy1>>ishiniw1,GUESS,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,NONE,Poss,Pej,NONE,ObvPl,ningiigoonyimisha',ni<<giigoonhy1>>imisha',JDN-2010-Nouns,ningiigoonyimishan,ni<<giigoonhy1>>imishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,NONE,Poss,Pej,NONE,ObvPl,ningiigoonyimishinaani',ni<<giigoonhy1>>imishinaani',JDN-2010-Nouns,ningiigoonyimishinaanin,ni<<giigoonhy1>>imishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,NONE,Poss,Pej,NONE,ObvPl,gigiigoonyimishinaani',gi<<giigoonhy1>>imishinaani',JDN-2010-Nouns,gigiigoonyimishinaanin,gi<<giigoonhy1>>imishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,NONE,Poss,Pej,NONE,ObvPl,gigiigoonyimisha',gi<<giigoonhy1>>imisha',JDN-2010-Nouns,gigiigoonyimishan,gi<<giigoonhy1>>imishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,NONE,Poss,Pej,NONE,ObvPl,gigiigoonyimishiwaa',gi<<giigoonhy1>>imishiwaa',JDN-2010-Nouns,gigiigoonyimishiwaan,gi<<giigoonhy1>>imishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,ogiigoonyimisha',o<<giigoonhy1>>imisha',JDN-2010-Nouns,ogiigoonyimishan,o<<giigoonhy1>>imishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,ogiigoonyimishiwaa',o<<giigoonhy1>>imishiwaa',JDN-2010-Nouns,ogiigoonyimishiwaan,o<<giigoonhy1>>imishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,ogiigoonyimishini,o<<giigoonhy1>>imishiniw1,JDN-2010-Nouns,ogiigoonyimishini,o<<giigoonhy1>>imishiniw1,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,ogiigoonyimishini,o<<giigoonhy1>>imishiniw1,GUESS,ogiigoonyimishini,o<<giigoonhy1>>imishiniw1,GUESS,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,ningiigoonyenzhisha',ni<<giigoonhy1>>enzhisha',JDN-2010-Nouns,ningiigoonyenzhishan,ni<<giigoonhy1>>enzhishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,ningiigoonyenzhishinaani',ni<<giigoonhy1>>enzhishinaani',JDN-2010-Nouns,ningiigoonyenzhishinaanin,ni<<giigoonhy1>>enzhishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,Dim,NONE,Pej,NONE,ObvPl,gigiigoonyenzhishinaani',gi<<giigoonhy1>>enzhishinaani',JDN-2010-Nouns,gigiigoonyenzhishinaanin,gi<<giigoonhy1>>enzhishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,gigiigoonyenzhisha',gi<<giigoonhy1>>enzhisha',JDN-2010-Nouns,gigiigoonyenzhishan,gi<<giigoonhy1>>enzhishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,gigiigoonyenzhishiwaa',gi<<giigoonhy1>>enzhishiwaa',JDN-2010-Nouns,gigiigoonyenzhishiwaan,gi<<giigoonhy1>>enzhishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,ogiigoonyenzhisha',o<<giigoonhy1>>enzhisha',JDN-2010-Nouns,ogiigoonyenzhishan,o<<giigoonhy1>>enzhishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,ogiigoonyenzhishiwaa',o<<giigoonhy1>>enzhishiwaa',JDN-2010-Nouns,ogiigoonyenzhishiwaan,o<<giigoonhy1>>enzhishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,ogiigoonyenzhishini,o<<giigoonhy1>>enzhishiniw1,JDN-2010-Nouns,ogiigoonyenzhishini,o<<giigoonhy1>>enzhishiniw1,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,ogiigoonyenzhishini,o<<giigoonhy1>>enzhishiniw1,GUESS,ogiigoonyenzhishini,o<<giigoonhy1>>enzhishiniw1,GUESS,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,Dim,Poss,Pej,NONE,ObvPl,ningiigoonyensimisha',ni<<giigoonhy1>>ensimisha',JDN-2010-Nouns,ningiigoonyensimishan,ni<<giigoonhy1>>ensimishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,Dim,Poss,Pej,NONE,ObvPl,ningiigoonyensimishinaani',ni<<giigoonhy1>>ensimishinaani',JDN-2010-Nouns,ningiigoonyensimishinaanin,ni<<giigoonhy1>>ensimishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,Dim,Poss,Pej,NONE,ObvPl,gigiigoonyensimishinaani',gi<<giigoonhy1>>ensimishinaani',JDN-2010-Nouns,gigiigoonyensimishinaanin,gi<<giigoonhy1>>ensimishinaanin,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,Dim,Poss,Pej,NONE,ObvPl,gigiigoonyensimisha',gi<<giigoonhy1>>ensimisha',JDN-2010-Nouns,gigiigoonyensimishan,gi<<giigoonhy1>>ensimishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,gigiigoonyensimishiwaa',gi<<giigoonhy1>>ensimishiwaa',JDN-2010-Nouns,gigiigoonyensimishiwaan,gi<<giigoonhy1>>ensimishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,ogiigoonyensimisha',o<<giigoonhy1>>ensimisha',JDN-2010-Nouns,ogiigoonyensimishan,o<<giigoonhy1>>ensimishan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,Dim,Poss,Pej,NONE,ObvPl,ogiigoonyensimishiwaa',o<<giigoonhy1>>ensimishiwaa',JDN-2010-Nouns,ogiigoonyensimishiwaan,o<<giigoonhy1>>ensimishiwaan,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,Dim,Poss,Pej,NONE,ObvPl,ogiigoonyensimishini,o<<giigoonhy1>>ensimishiniw1,JDN-2010-Nouns,ogiigoonyensimishini,o<<giigoonhy1>>ensimishiniw1,JDN-2010-Nouns,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,Dim,Poss,Pej,NONE,ObvPl,ogiigoonyensimishini,o<<giigoonhy1>>ensimishiniw1,GUESS,ogiigoonyensimishini,o<<giigoonhy1>>ensimishiniw1,GUESS,,,
NA,NA_VVny,giigoonh,giigoonhy1,NONE,NONE,NONE,NONE,NONE,ObvSg,giigoonyan,<<giigoonhy1>>an,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,NONE,Dim,NONE,NONE,NONE,ObvSg,giigoonyensan,<<giigoonhy1>>ensan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,NONE,NONE,NONE,Pej,NONE,ObvSg,giigoonyishan,<<giigoonhy1>>ishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,NONE,Dim,NONE,Pej,NONE,ObvSg,giigoonyenzhishan,<<giigoonhy1>>enzhishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,ningiigoonyan,ni<<giigoonhy1>>an,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,ningiigoonyinaanin,ni<<giigoonhy1>>inaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,NONE,NONE,NONE,NONE,ObvSg,gigiigoonyinaanin,gi<<giigoonhy1>>inaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,gigiigoonyan,gi<<giigoonhy1>>an,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,gigiigoonyiwaan,gi<<giigoonhy1>>iwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,ogiigoonyan,o<<giigoonhy1>>an,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,ogiigoonyiwaan,o<<giigoonhy1>>iwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,ogiigoonyini,o<<giigoonhy1>>iniw1,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,ogiigoonyini,o<<giigoonhy1>>iniw1,GUESS,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,ningiigoonyiman,ni<<giigoonhy1>>iman,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,ningiigoonyiminaanin,ni<<giigoonhy1>>iminaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gigiigoonyiminaanin,gi<<giigoonhy1>>iminaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gigiigoonyiman,gi<<giigoonhy1>>iman,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,gigiigoonyimiwaan,gi<<giigoonhy1>>imiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,ogiigoonyiman,o<<giigoonhy1>>iman,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,ogiigoonyimiwaan,o<<giigoonhy1>>imiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,ogiigoonyimini,o<<giigoonhy1>>iminiw1,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,ogiigoonyimini,o<<giigoonhy1>>iminiw1,GUESS,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,ningiigoonyensan,ni<<giigoonhy1>>ensan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,ningiigoonyensinaanin,ni<<giigoonhy1>>ensinaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gigiigoonyensinaanin,gi<<giigoonhy1>>ensinaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gigiigoonyensan,gi<<giigoonhy1>>ensan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,gigiigoonyensiwaan,gi<<giigoonhy1>>ensiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,ogiigoonyensan,o<<giigoonhy1>>ensan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,ogiigoonyensiwaan,o<<giigoonhy1>>ensiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,ogiigoonyensini,o<<giigoonhy1>>ensiniw1,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,ogiigoonyensini,o<<giigoonhy1>>ensiniw1,GUESS,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,ningiigoonyensiman,ni<<giigoonhy1>>ensiman,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,ningiigoonyensiminaanin,ni<<giigoonhy1>>ensiminaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gigiigoonyensiminaanin,gi<<giigoonhy1>>ensiminaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gigiigoonyensiman,gi<<giigoonhy1>>ensiman,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,gigiigoonyensimiwaan,gi<<giigoonhy1>>ensimiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,ogiigoonyensiman,o<<giigoonhy1>>ensiman,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,ogiigoonyensimiwaan,o<<giigoonhy1>>ensimiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,ogiigoonyensimini,o<<giigoonhy1>>ensiminiw1,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,ogiigoonyensimini,o<<giigoonhy1>>ensiminiw1,GUESS,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,ningiigoonyishan,ni<<giigoonhy1>>ishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,ningiigoonyishinaanin,ni<<giigoonhy1>>ishinaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,NONE,NONE,Pej,NONE,ObvSg,gigiigoonyishinaanin,gi<<giigoonhy1>>ishinaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,NONE,NONE,Pej,NONE,ObvSg,gigiigoonyishan,gi<<giigoonhy1>>ishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,gigiigoonyishiwaan,gi<<giigoonhy1>>ishiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,ogiigoonyishan,o<<giigoonhy1>>ishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,NONE,NONE,Pej,NONE,ObvSg,ogiigoonyishiwaan,o<<giigoonhy1>>ishiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,NONE,NONE,Pej,NONE,ObvSg,ogiigoonyishini,o<<giigoonhy1>>ishiniw1,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlObvPoss,NONE,NONE,Pej,NONE,ObvSg,ogiigoonyishini,o<<giigoonhy1>>ishiniw1,GUESS,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,ningiigoonyimishan,ni<<giigoonhy1>>imishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,ningiigoonyimishinaanin,ni<<giigoonhy1>>imishinaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,InclPoss,NONE,Poss,Pej,NONE,ObvSg,gigiigoonyimishinaanin,gi<<giigoonhy1>>imishinaanin,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,gigiigoonyimishan,gi<<giigoonhy1>>imishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,gigiigoonyimishiwaan,gi<<giigoonhy1>>imishiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,ogiigoonyimishan,o<<giigoonhy1>>imishan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,ogiigoonyimishiwaan,o<<giigoonhy1>>imishiwaan,JDN-2010-Nouns,,,,,,
NA,NA_VVny,giigoonh,giigoonhy1,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,ogiigoonyimishini,o<<giigoonhy1>>imishiniw1,JDN-2010-Nouns,,,,,,
