Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VAI,Ind,VAI_VV,madaabii,madaabii,2Pl,NA,Dub,Neg,gimadaabiisiimwaadog,gi<<madaabii>>siimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,2Sg,NA,Dub,Neg,gimadaabiisiinaadog,gi<<madaabii>>siinaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3PlObv,NA,Dub,Neg,madaabiisiidogena',<<madaabii>>siidogena',GUESS,madaabiisiidogenan,<<madaabii>>siidogenan,JDN-2010-MS-VAI-p16,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3PlProx,NA,Dub,Neg,madaabiisiidogenag,<<madaabii>>siidogenag,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3SgObv,NA,Dub,Neg,madaabiisiidogenan,<<madaabii>>siidogenan,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3SgProx,NA,Dub,Neg,madaabiisiidog,<<madaabii>>siidog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,Excl,NA,Dub,Neg,nimadaabiisiiminaadog,ni<<madaabii>>siiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,Incl,NA,Dub,Neg,gimadaabiisiiminaadog,gi<<madaabii>>siiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,X,NA,Dub,Neg,madaabiisiimwaadog,<<madaabii>>siimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,1Sg,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,2Pl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,2Sg,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3PlObv,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3PlProx,NA,DubPrt,Pos,madaabiigwaaban,<<madaabii>>gwaaban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3SgObv,NA,DubPrt,Pos,madaabiinigoban,<<madaabii>>nigoban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3SgProx,NA,DubPrt,Pos,madaabiigoban,<<madaabii>>goban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,Excl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,Incl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,X,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,1Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,2Pl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,2Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3PlObv,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3PlProx,NA,DubPrt,Neg,madaabiisiigwaaban,<<madaabii>>siigwaaban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3SgObv,NA,DubPrt,Neg,madaabiisiinigoban,<<madaabii>>siinigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,3SgProx,NA,DubPrt,Neg,madaabiisiigoban,<<madaabii>>siigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,Excl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,Incl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,X,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,Neu,Pos,niminongwaam,ni<<minongwaam>>,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,Neu,Pos,giminongwaamim,gi<<minongwaam>>im,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,Neu,Pos,giminongwaam,gi<<minongwaam>>,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,Neu,Pos,minongwaamoo',<<minongwaam>>oo',GUESS,minongwaamoon,<<minongwaam>>oon,JDN-2010-MS-VAI-p7,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,Neu,Pos,minongwaamoog,<<minongwaam>>oog,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,Neu,Pos,minongwaamoon,<<minongwaam>>oon,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,Neu,Pos,minongwaam,<<minongwaam>>w,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,Neu,Pos,niminongwaamimin,ni<<minongwaam>>imin,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,Neu,Pos,giminongwaamimin,gi<<minongwaam>>imin,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,Neu,Pos,minongwaamim,<<minongwaam>>im,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,Neu,Neg,niminongwaanzii,ni<<minongwaan>>zii,JDN-2010-MS-VAI-p8,niminongwaanziin,ni<<minongwaan>>ziin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,Neu,Neg,giminongwaanziim,gi<<minongwaan>>ziim,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,Neu,Neg,giminongwaanzii,gi<<minongwaan>>zii,JDN-2010-MS-VAI-p8,giminongwaanziin,gi<<minongwaan>>ziin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,Neu,Neg,minongwaanziiwa',<<minongwaan>>ziiwa',GUESS,minongwaanziiwan,<<minongwaan>>ziiwan,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,Neu,Neg,minongwaanziiwag,<<minongwaan>>ziiwag,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,Neu,Neg,minongwaanziiwan,<<minongwaan>>ziiwan,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,Neu,Neg,minongwaanzii,<<minongwaan>>zii,JDN-2010-MS-VAI-p8,minongwaanziin,<<minongwaan>>ziin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,Neu,Neg,niminongwaanziimin,ni<<minongwaan>>ziimin,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,Neu,Neg,giminongwaanziimin,gi<<minongwaan>>ziimin,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,Neu,Neg,minongwaanziim,<<minongwaan>>ziim,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,Prt,Pos,niminongwaaminaaban,ni<<minongwaam>>inaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,Prt,Pos,giminongwaamimwaaban,gi<<minongwaam>>imwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,Prt,Pos,giminongwaaminaaban,gi<<minongwaam>>inaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,Prt,Pos,minongwaamoobanii',<<minongwaam>>oobanii',GUESS,minongwaamoobaniin,<<minongwaam>>oobaniin,JDN-2010-MS-VAI-p11,minongwaamoobanen,<<minongwaam>>oobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,Prt,Pos,minongwaamoobaniig,<<minongwaam>>oobaniig,JDN-2010-MS-VAI-p11,,,,minongwaamoobaneg,<<minongwaam>>oobaneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,Prt,Pos,minongwaamoobaniin,<<minongwaam>>oobaniin,JDN-2010-MS-VAI-p11,,,,minongwaamoobanen,<<minongwaam>>oobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,Prt,Pos,minongwaamooban,<<minongwaam>>ooban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,Prt,Pos,niminongwaamiminaaban,ni<<minongwaam>>iminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,Prt,Pos,giminongwaamiminaaban,gi<<minongwaam>>iminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,Prt,Pos,minongwaamimwaaban,<<minongwaam>>imwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,Prt,Neg,niminongwaanziinaaban,ni<<minongwaan>>ziinaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,Prt,Neg,giminongwaanziimwaaban,gi<<minongwaan>>ziimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,Prt,Neg,giminongwaanziinaaban,gi<<minongwaan>>ziinaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,Prt,Neg,minongwaanziibanii',<<minongwaan>>ziibanii',GUESS,minongwaanziibaniin,<<minongwaan>>ziibaniin,JDN-2010-MS-VAI-p12,minongwaanziibanen,<<minongwaan>>ziibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,Prt,Neg,minongwaanziibaniig,<<minongwaan>>ziibaniig,JDN-2010-MS-VAI-p12,,,,minongwaanziibaneg,<<minongwaan>>ziibaneg,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,Prt,Neg,minongwaanziibaniin,<<minongwaan>>ziibaniin,JDN-2010-MS-VAI-p12,,,,minongwaanziibanen,<<minongwaan>>ziibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,Prt,Neg,minongwaanziiban,<<minongwaan>>ziiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,Prt,Neg,niminongwaanziiminaaban,ni<<minongwaan>>ziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,Prt,Neg,giminongwaanziiminaaban,gi<<minongwaan>>ziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,Prt,Neg,minongwaanziimwaaban,<<minongwaan>>ziimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,Dub,Pos,niminongwaaminaadog,ni<<minongwaam>>inaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,Dub,Pos,giminongwaamimwaadog,gi<<minongwaam>>imwaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,Dub,Pos,giminongwaaminaadog,gi<<minongwaam>>inaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,Dub,Pos,minongwaamodogena',<<minongwaam>>odogena',GUESS,minongwaamowidogenan,<<minongwaam>>owidogenan,JDN-2010-MS-VAI-p15,minongwaamowidogena',<<minongwaam>>owidogena',JDN-2010-MS-VAI-p15
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,Dub,Pos,minongwaamowidogenag,<<minongwaam>>owidogenag,JDN-2010-MS-VAI-p15,minongwaamodogenag,<<minongwaam>>odogenag,JDN-2010-MS-VAI-p15,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,Dub,Pos,minongwaamowidogenan,<<minongwaam>>owidogenan,JDN-2010-MS-VAI-p15,minongwaamodogenan,<<minongwaam>>odogenan,JDN-2010-MS-VAI-p15,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,Dub,Pos,minongwaamowidog,<<minongwaam>>owidog,JDN-2010-MS-VAI-p15,minongwaamodog,<<minongwaam>>odog,JDN-2010-MS-VAI-p15,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,Dub,Pos,niminongwaamiminaadog,ni<<minongwaam>>iminaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,Dub,Pos,giminongwaamiminaadog,gi<<minongwaam>>iminaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,Dub,Pos,minongwaamimwaadog,<<minongwaam>>imwaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,Dub,Neg,niminongwaanziinaadog,ni<<minongwaan>>ziinaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,Dub,Neg,giminongwaanziimwaadog,gi<<minongwaan>>ziimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,Dub,Neg,giminongwaanziinaadog,gi<<minongwaan>>ziinaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,Dub,Neg,minongwaanziidogena',<<minongwaan>>ziidogena',GUESS,minongwaanziidogenan,<<minongwaan>>ziidogenan,JDN-2010-MS-VAI-p16,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,Dub,Neg,minongwaanziidogenag,<<minongwaan>>ziidogenag,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,Dub,Neg,minongwaanziidogenan,<<minongwaan>>ziidogenan,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,Dub,Neg,minongwaanziidog,<<minongwaan>>ziidog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,Dub,Neg,niminongwaanziiminaadog,ni<<minongwaan>>ziiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,Dub,Neg,giminongwaanziiminaadog,gi<<minongwaan>>ziiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,Dub,Neg,minongwaanziimwaadog,<<minongwaan>>ziimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,DubPrt,Pos,minongwaamogwaaban,<<minongwaam>>ogwaaban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,DubPrt,Pos,minongwaaminigoban,<<minongwaam>>inigoban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,DubPrt,Pos,minongwaamogoban,<<minongwaam>>ogoban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,DubPrt,Neg,minongwaanziigwaaban,<<minongwaan>>ziigwaaban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,DubPrt,Neg,minongwaanziinigoban,<<minongwaan>>ziinigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,DubPrt,Neg,minongwaanziigoban,<<minongwaan>>ziigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Neu,Pos,ninagam,ni<<nagam>>,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Neu,Pos,ginagamom,gi<<nagamo>>m,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Neu,Pos,ginagam,gi<<nagam>>,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Neu,Pos,nagamowa',<<nagamo>>wa',GUESS,nagamowan,<<nagamo>>wan,JDN-2010-MS-VAI-p7,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Neu,Pos,nagamowag,<<nagamo>>wag,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Neu,Pos,nagamowan,<<nagamo>>wan,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Neu,Pos,nagamo,<<nagamo>>w,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Neu,Pos,ninagamomin,ni<<nagamo>>min,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Neu,Pos,ginagamomin,gi<<nagamo>>min,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Neu,Pos,nagamom,<<nagamo>>m,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Neu,Neg,ninagamosii,ni<<nagamo>>sii,JDN-2010-MS-VAI-p8,ninagamosiin,ni<<nagamo>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Neu,Neg,ginagamosiim,gi<<nagamo>>siim,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Neu,Neg,ginagamosii,gi<<nagamo>>sii,JDN-2010-MS-VAI-p8,ginagamosiin,gi<<nagamo>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Neu,Neg,nagamosiiwa',<<nagamo>>siiwa',GUESS,nagamosiiwan,<<nagamo>>siiwan,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Neu,Neg,nagamosiiwag,<<nagamo>>siiwag,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Neu,Neg,nagamosiiwan,<<nagamo>>siiwan,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Neu,Neg,nagamosii,<<nagamo>>sii,JDN-2010-MS-VAI-p8,nagamosiin,<<nagamo>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Neu,Neg,ninagamosiimin,ni<<nagamo>>siimin,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Neu,Neg,ginagamosiimin,gi<<nagamo>>siimin,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Neu,Neg,nagamosiim,<<nagamo>>siim,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Prt,Pos,ninagamonaaban,ni<<nagamo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Prt,Pos,ginagamomwaaban,gi<<nagamo>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Prt,Pos,ginagamonaaban,gi<<nagamo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Prt,Pos,nagamoobanii',<<nagamo>>obanii',GUESS,nagamoobaniin,<<nagamo>>obaniin,JDN-2010-MS-VAI-p11,nagamoobanen,<<nagamo>>obanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Prt,Pos,nagamoobaniig,<<nagamo>>obaniig,JDN-2010-MS-VAI-p11,,,,nagamoobaneg,<<nagamo>>obaneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Prt,Pos,nagamoobaniin,<<nagamo>>obaniin,JDN-2010-MS-VAI-p11,,,,nagamoobanen,<<nagamo>>obanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Prt,Pos,nagamooban,<<nagamo>>oban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Prt,Pos,ninagamominaaban,ni<<nagamo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Prt,Pos,ginagamominaaban,gi<<nagamo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Prt,Pos,nagamomwaaban,<<nagamo>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Prt,Neg,ninagamosiinaaban,ni<<nagamo>>siinaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Prt,Neg,ginagamosiimwaaban,gi<<nagamo>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Prt,Neg,ginagamosiinaaban,gi<<nagamo>>siinaaban,JDN-2010-MS-VAI-p12,,,,,,
